cidade;nome_do_bar;endereco;imagem_prato;pagina_url
Rio de Janeiro - Capital;Bar do Mozoca;R. Leite Ribeiro, 43 | Méier, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082116/bardomozoca_deliciadomozoca_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/bar-do-mozoca/
Rio de Janeiro - Capital;Bar do Thomaz;Rua Gerônimo Serqueira, 26 | Camorim, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082123/bardothomaz_dopretogostosoaobrancometidoabesatamojunto_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/bar-do-thomaz/
Rio de Janeiro - Capital;Bar do Tino;R. Almirante Alexandrino, 3780 | Santa Teresa, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082131/bardotino_verduraetinomeubutecoeodestino_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/bar-do-tino/
Rio de Janeiro - Capital;Bar do Zé Ilha de Paquetá;R. Comandante Guedes de Carvalho, 97 | Paquetá, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082240/bardozeilhadepaqueta_caldinhosdoze_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/bar-do-ze-ilha-de-paqueta/
Rio de Janeiro - Capital;Bar Du Barão;R. Castro Barbosa, 36 | Grajaú, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082248/bardubarao_baraovermelho_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/bar-du-barao/
Rio de Janeiro - Capital;Bar e Restaurante Elo Perdido;Praça da Bandeira, 317 | Praça da Bandeira, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082255/barerestauranteeloperdido_eraumavezumrabo_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/bar-e-restaurante-elo-perdido/
Rio de Janeiro - Capital;Bar Gato de Botas;R. Torres Homem, 118  | Vila Isabel, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082303/bargatodebotas_gatoporo_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/gato-de-botas/
Rio de Janeiro - Capital;Bar Luiza;Rua São Francisco Xavier, 68 | Tijuca, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082310/barluiza_pastelporcopiry_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/bar-luiza/
Rio de Janeiro - Capital;Bar Sambódromo;Avenida Salvador de Sá, 77 | Cidade Nova, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082419/barsambodromo_porquinhoasiaticoemaguastupiniquim_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/bar-sambodromo/
Rio de Janeiro - Capital;Bar Tô Legal;Rua Juiz de Fora, 179 | Grajaú, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09081743/bartolegal_festteltolegal_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/bar-to-legal/
Rio de Janeiro - Capital;Bar Victor;R. Riachuelo, 32| Centro, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082426/barvictor_deusamba_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/bar-victor/
Rio de Janeiro - Capital;Beneh Gastrobar;Rua Dona Maria, 9 | Vila Isabel, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082433/benehgastrobar_boavista_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/beneh-gastrobar/
Rio de Janeiro - Capital;Biricutico Bar e Botequim;R. Magalhães Couto, 356 | Méier, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082439/biricuticobarebotequim_pasteldopopeye_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/biricutico-bar-e-botequim/
Rio de Janeiro - Capital;Biroska do Camarão;R. Antônio Sales, 4 | Cacuia/Colônia Z-10, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082446/biroskadocamarao_joelhoatrevido_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/biroska-do-camarao/
Rio de Janeiro - Capital;Bistrô Aconchego;Rua das Rosas, 1500 | Vila Valqueire, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082556/bistroaconchego_amordeiza_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/5854-revision-v1/
Rio de Janeiro - Capital;Boemia Social Clube;Av. Oliveira Belo, 1180 | Vila da Penha, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082604/bohemiasocialclube_poroeprosa_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/boemia-social-clube/
Rio de Janeiro - Capital;Booze Bar;Av. Mem de Sá, 63 | Lapa, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082612/boozebar_croccostela_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/booze-bar/
Rio de Janeiro - Capital;Boteco Bacurau;Avenida Mem de Sá, 175 | Lapa, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082619/botecobacurau_tacural_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/boteco-bacurau/
Rio de Janeiro - Capital;Boteco Bella Chama;Avenida Churchill, 13 | Centro, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082627/botecobellachama_costeladecordeiroabellacama_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/boteco-bella-chama/
Rio de Janeiro - Capital;Boteco Boca Miúda;Rua Adriano, 235 | Méier, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082736/botecobocamiuda_quemcontaumagriaoaumentaumacostela_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/boteco-boca-miuda/
Rio de Janeiro - Capital;Boteco Brotinho de Copa;Av. Prado Junior, 78 | Copacabana, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082745/botecobrotinhodecopa_umsonhodelombo_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/boteco-brotinho-de-copa/
Rio de Janeiro - Capital;Boteco Carioquinha;Av. Gomes Freire, 822 | Lapa, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082754/botecocarioquinha_aneisdeporcoateostalos_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/3532-revision-v1/
Rio de Janeiro - Capital;Boteco do Raoni;Rua Uberaba, 91 | Grajaú, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082802/botecodoraoni_cincominutinhossemperderaamizade_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/boteco-do-raoni/
Rio de Janeiro - Capital;Boteco do Russo;Estrada de Jacarepaguá, 7040  | Anil, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082811/botecodorusso_costeladomontela_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/boteco-do-russo/
Rio de Janeiro - Capital;Boteco Vou Demais;R. Paula Brito, 240 | Andaraí, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082931/botecovoudemais_bananouocamarao_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/boteco-vou-demais/
Rio de Janeiro - Capital;Boteko do Cadico;R. Barão de Itaipu, 30 | Andaraí, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082940/botekodocadico_poropopo_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/boteko-do-cadico/
Rio de Janeiro - Capital;Botequim Chega Mais;R. Barata Ribeiro, 247 | Copacabana, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082950/botequimchegamais_domfelipedebacalhau_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/botequim-chega-mais/
Rio de Janeiro - Capital;Braseiro do Roque;R. Feliciano Pena, 332  | Vila da Penha, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082958/braseirodoroque_nocoracaodavp_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/braseiro-do-roque/
Rio de Janeiro - Capital;Brazuca;Rua Luís Sá, 205 | Portuguesa, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09083107/brazuca_baderna_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/brazuca/
Rio de Janeiro - Capital;Cabeça de Bagre;R. Sousa Franco, 254 - Casa | Vila Isabel, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09083116/cabecadebagre_mariameperdiemtokyo_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/cabeca-de-bagre/
Rio de Janeiro - Capital;Cachambeer;R. Cachambi, 475 | Cachambi, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09083124/cachambeer_quemvecaranaoverabada_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/3536-revision-v1/
Rio de Janeiro - Capital;Café e Bar Recreio do Leme;R. Gustavo Sampaio, 410  | Leme, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09083132/cafeebarrecreiodoleme_crepecarioca_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/cafe-e-bar-recreio-do-leme/
Rio de Janeiro - Capital;Caju GastroBar;R. Barata Ribeiro, 2 | Copacabana, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09083140/cajugastrobar_espinafraramobacalhau_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/caju-gastrobar/
Rio de Janeiro - Capital;Cantinho da Gigóia;Alameda das Mangueiras, 7 | Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09083249/cantinhodagigoia_arquipelagodesabores_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/cantinho-da-gigoia/
Rio de Janeiro - Capital;Cantinho do Senado;Rua do Lavradio, 50 | Centro, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09083257/cantinhodosenado_quebracarroca_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/cantinho-do-senado/
Rio de Janeiro - Capital;Capitania dos Copos;Praia de Tubiacanga, 24 | Tubiacanga, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09083306/capitaniadoscopos_bananadadepeixe_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/capitania-dos-copos/
Rio de Janeiro - Capital;Casarão da Julião;R. Engenheiro Julião Castelo, 165 | Méier, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09083314/casaraodajuliao_oscausosdadonafilo_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/casarao-da-juliao/
Rio de Janeiro - Capital;Churraxcou;R. Antônio Storino, 161 | Vila da Penha, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09083322/churraxcou_laricadesanduba_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/churraxcou/
Rio de Janeiro - Capital;Comida de Casa;R. Professor Saldanha, 80 | Lagoa, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09083430/comidadecasa_popeyeatolado_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/comida-de-casa/
Rio de Janeiro - Capital;Contemporâneo Lapa;Av. Gomes Freire, 625 | Centro, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09083438/contemporaneolapa_capadocia_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/contemporaneo-lapa/
Rio de Janeiro - Capital;Crepe & Cevada;Av. do Magistério, 0 - Moneró | Portuguesa, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09083447/crepeecevada_sertao_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/crepe-cevada-2/
Rio de Janeiro - Capital;Da Pedra;R. Argemiro Bulcão, 33 | Saúde, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09083455/dapedra_botecadinhadefrango_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/da-pedra/
Rio de Janeiro - Capital;Deck Bar;Alameda dos Ingás, 190 - Ilha da Gigóia | Barra da Tijuca, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09083502/deckbar_duplasensacao_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/deck-bar/
Rio de Janeiro - Capital;Dida Bar;Rua do Lavradio, 192  | Lapa, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09083610/didabar_ziriguidumdadida_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/6223-revision-v1/
Rio de Janeiro - Capital;Dom Pedro;R. Francisco Manuel, 31 | Benfica, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09083617/dompedro_nabocadopolvo_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/dom-pedro/
Rio de Janeiro - Capital;Empório do Bacalhau;R. Professora Paula Aquiles, 4 | Vila da Penha, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09083625/emporiodobacalhau_costelenta_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/emporio-do-bacalhau/
Rio de Janeiro - Capital;Empório Quintana Boteco;R. Capitão Félix, 110 – CADEG | Benfica, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09083632/emporioquintana_mammamia_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/10420-revision-v1/
Rio de Janeiro - Capital;Empório Santa Oliva;Av. Tenente-Coronel Muniz de Aragão, 26 - Jacarepaguá | Bc Anil, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09083640/emporiosantaoliva_rockdaolivas_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/emporio-santa-oliva/
Rio de Janeiro - Capital;Folia do Boi;R. Cachambi, 253 | Cachambi, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09083749/foliadoboi_deucupimnapanelinha_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/10424-revision-v1/
Rio de Janeiro - Capital;Formigueiro Brasa e Fogão;R. Araguaia, 603 | Freguesia (Jacarepaguá), Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09083756/formigueirobrasaefogao_deuformiganochucrute_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/formigueiro-brasa-e-fogao/
Rio de Janeiro - Capital;Fregola Pub;R. Geminiano Góis, 70  | Freguesia (Jacarepaguá), Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09083804/fregolapub_ondehacouvefloreuvou_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/fregola-pub/
Rio de Janeiro - Capital;Galeto e Picanha;Rua Sá Viana, 148 | Grajaú, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09083812/galetoepicanha_oboidoze_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/galeto-e-picanha/
Rio de Janeiro - Capital;Galeto na Brasa;R. Dona Cecília, 39 | Rio Comprido, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09083819/galetonabrasa_arancinicarioca_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/galeto-na-brasa/
Rio de Janeiro - Capital;Gastrô Bar da Família;Rua do Trabalho, 370 | Vila da Penha, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09083926/gastrobardafamilia_combinadinhosuburbano_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/gastro-bar-da-familia/
Rio de Janeiro - Capital;Gelados na Brasa;R. Felisbelo Freire, 296 | Ramos, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09083934/geladosnabrasa_mugidodarucula_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/gelados-na-brasa/
Rio de Janeiro - Capital;Guay;R. Almirante Cochrane, 67 | Tijuca, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09083940/guay_cuadraditosdeespinaca_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/guay/
Rio de Janeiro - Capital;Hora Extra Bar Gourmet;R. Arcozelo, 60 | Vila Valqueire, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09083948/horaextrabargourmet_discostela_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/hora-extra-bar-gourmet/
Rio de Janeiro - Capital;Il Panino;R. Belfort Roxo, 246 | Copacabana, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09083956/ilpanino_naoemadeiramasestacheiodecupim_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/il-panino/
Rio de Janeiro - Capital;Ilha Gourmet;Alameda Dalton Barreto, 550 - B |Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09084104/ilhagourmet_cacarolinhadasaudade_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/ilha-gourmet/
Rio de Janeiro - Capital;Kai;Alameda Dalton Barreto, 550 |Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09084112/kai_aquelequevemdomar_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/kai/
Rio de Janeiro - Capital;Kumida di Kasa;R. Tenente Cleto Campelo, 582  Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09084121/kumidadikasa_pirulitodamami_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/kumida-di-kasa/
Rio de Janeiro - Capital;Ladeira 7 Bar;Ld. João Homem, 7 | Morro da Conceição, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09084128/ladeira7bar_colhidonomorro_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/ladeira-7-bar/
Rio de Janeiro - Capital;Leme Light;R. Gustavo Sampaio, 795 | Leme, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09084136/lemelight_chiqueirinhoarretado_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/leme-light/
Rio de Janeiro - Capital;Medina Pressão;R. Medina, 24 - A | Méier, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09084246/medinapressao_pulledporkoriental_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/medina-pressao/
Rio de Janeiro - Capital;Miolo;R. General Glicério, 440 | Laranjeiras, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09084256/miolo_linguaenrolada_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/miolo/
Rio de Janeiro - Capital;Noo Cachaçaria;R. Barão de Iguatemi, 358 | Praça da Bandeira, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09084303/noocachacaria_nooumami_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/6237-revision-v1/
Rio de Janeiro - Capital;Novooeste;R. Paschoal Carlos Magno, 90  | Santa Teresa, Rio de Janeiro - RJ;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09084313/novooeste_buquezinhodecouveflor_capital_2026_joana_1-scaled.jpg;https://comidadibuteco.com.br/buteco/novooeste/
